lecture,professor,review,clean_text,star
C프로그래밍및실습,박태순,빡셌던만큼 공부가 되는거라고 생각함. 과제가 엄청 많은데 과제문제들 하나하나 풀이법 알려주시고 꿀팁 알려주심. 정말 열정이 보이시는 교수님. 학생들한테 공부하라고 잔소리하시는데 고등학교 담임선생님같은 친근감이 느껴짐. 직접 얼굴은 뵌적 없지만 수업 잘 들었습니다. 앞으로 수업은 박태순교수님한테 들을거임,빡셌던 공부 되다 생각 함 과제 많다 과제 문제 들 하나 하나 풀이 법 알다 꿀팁 알다 주심 정말 열정 보이시 교수 님 학생 들 공부 하 잔소리 하다 고등학교 담임 선생님 같다 친 감 느껴지다 직접 얼굴 뵈다 적 없다 수업 자다 들다 앞 수업 박태순 교수 님 들다 임,5
C프로그래밍및실습,박태순,"실습, 과제, 퀴즈 할 거 많은거 인정하지만 그걸 전부 다 상세하게 설명해주셔서 올려주심. 그걸 인증이랑 퀴즈 보기전에 다시 보고 공부해가면 얼마든지 고득점 가능. 교수님이 수업에 진심이시고 열정적이신게 보일정도로 정말 잘 가르쳐주심. C언어 처음 배우는데 진짜 제대로 하고 싶으면 이 교수님 강추함.",실습 과제 퀴즈 하다 거 많다 인정 하 전부 상세 하다 설명 해주다 올리다 주심 인증 퀴즈 보다 다시 보고 공부 하다 얼마 득점 가능 교수 님 수업 진심 열정 적 게 보이다 정도 정말 자다 가르치다 주심 언어 처음 배우다 진짜 제대로 하다 싶다 이 교수 님 강 추하다,5
C프로그래밍및실습,박태순,공지 빨리 올려주셔서 너무 좋아요. 그리고 핵심적인 문법들을 알려주시는데 그게 정말 유익해요.,공지 올려주다 좋다 핵심 적 문법 들 알다 그게 정말 유익하다,5
C프로그래밍및실습,박태순,"강의도 굳 문제도 굳 다 열심히 준비하시는 게 눈에 보임. 과제, 실습 문제 풀고 강의 듣고 교수님 방식으로 다시 풀면서 복습하면 인증시험 고득점도 가능. 무엇보다 문제 푸는 방식을 정리해 주셨던 게 도움이 많이 된 거 같습니다.",강의 굳다 문제 굳다 준비 하다 게 눈 보임 과제 실습 문제 풀 강의 듣다 교수 님 방식 다시 풀다 복습 하다 인증 시험 득점 가능 무엇 문제 푸다 방식 정리 하다 주다 게 도움 되다 거 같다,5
C프로그래밍및실습,박태순,그..러니까 강의도 좋고 다 좋은데.. 그...좀.. 평범..?,그 러 강의 좋다 좋다 그 좀 평범,2
C프로그래밍및실습,박태순,무조건들으세요. 학점이 중요한게아닙니다.취준할때 되보면 알게되요.그냥 들어요-취준생-,무조건 들다 학점 중요하다 아니다 취준할때 되다 보다 알 되다 그냥 들다 취준생,5
C프로그래밍및실습,박태순,꼼꼼하게  설명하심.미리 예습한 사람은 좀 지루할 수도 있음. 근데 이건 뭐 어쩔 수 없는 거고..,꼼꼼하다 설명 하 심 미리 예습 사람 좀 지루하다 수도 있다 것 뭐 수 없다,5
C프로그래밍및실습,박태순,그냥 들어라 근데 힘들다 들으세요 들으세요 들으세요,그냥 들다 힘들다 들다 들다 들다,2
C프로그래밍및실습,박태순,"가끔씩 필기로 설명해주시는데, 매우 집중해야함. 퀴즈에 나오는 힌트가 여기에 담김. 학생들이 쫄려서 스스로 공부하게끔 분위기 꽉잡으심. 학점을 후하게 주시지는 않음 ㅡㅜ.",가끔 씩 필기 설명 해주다 매우 집중 하다 함 퀴즈 나오다 힌트 여기 담기다 학생 들 쫄려 스스로 공부 하다 끄다 분위기 꽉 잡다 심 학점 후 하다 주시 않다 ㅡㅜ,5
C프로그래밍및실습,박태순,100%이 아닌 120% 130%을 끌어내는 교수님..,이 아니다 끌다 교수 님,5
C프로그래밍및실습,박태순,"최고의 교수님, 정말 잘가르치시고 성의있으시다",최고 교수 님 정말 가르치다 성의 있다,5
C프로그래밍및실습,박태순,퀸태순 교수 왜 그녀가 퀸태순인지는 수업을 들으면 알게될것이다 너무 잘 가르친다,퀸태순 교수 왜 그녀 퀸태 순인 수업 들다 알 되다 자다 가르치다,5
C프로그래밍및실습,박태순,"과제, 퀴즈, 인증시험  모두 끝나고 나서 풀이 잘 해주시지만 해야할 게 많아요과제도 많고 가끔 손코딩도 하고근데 잘 따라가면 성적 굿",과제 퀴즈 인증 시험 모두 끝나다 나서다 풀이 자다 해주시 하다 하다 게 많다 과제 많다 가끔 손 코딩 하다 자다 따라가다 성적 굿,5
C프로그래밍및실습,박태순,"무난함, 학생들 배려도 잘해주심.가끔 융통성이 없는것 같지만.원래 정석대로 하시는듯 함",무난 함 학생 들 배려 하다 주심 가끔 융통성 없다 같다 원래 정석 하다 함,5
C프로그래밍및실습,박태순,다른 교수님들에 비해서 과제가 많은 편이긴 하지만 과제와 수업 중에 푸는 실습문제만 다 풀 수 있으면 성적 좋게 나옴. 교수님이 이끄시는대로 잘 따라가면 됨.,다른 교수 님 들다 비 하다 과제 많다 펴다 과제 수업 중 푸다 실습 문제 풀 수 있다 성적 좋다 나오다 교수 님 이끌다 자다 따라가다 되다,5
C프로그래밍및실습,박태순,소융대 교수님들 다 좋으신 분이지만 박태순 교수님 진짜 좋으신 분임..학점은  인원수 딱 맞춰서 주셔서 잘 받지는 못했지만 노베이스에게 딱 좋은 강의,융 대 교수 님 들다 좋다 분 박태순 교수 님 진짜 좋다 분임 학점 인원 수 맞추다 주다 자다 받다 하다 노 베이스 좋다 강의,5
C프로그래밍및실습,전창재,학점도 잘 주시고 강의도 좋은데 매주 시간안에 풀어야했던 퀴즈가 있어서 그게 좀 힘들었어요 근데 그만큼 학점도 잘 주십니다,학점 자다 주시 강의 좋다 시간 안 풀다 야하다 퀴즈 있다 그게 좀 힘들다 학점 자다 줄다,2
C프로그래밍및실습,전창재,교수님의 강의력이 훌륭함.성적은 기대했던 것 이상으로 나옴.심지어 인성도 훌륭하심.,교수 님 강의 력 훌륭하다 성적 기대하다 것 이상 나오다 심지어 인성 훌륭하다 심,5
C프로그래밍및실습,전창재,설명 잘 해주시고 학점 너무 잘 주셔요! 재밌었습니당,설명 자다 해주시 학점 자다 주다 재밌다,5
C프로그래밍및실습,한동일,코딩 잘하면 예제 빨리풀고 나가면 됨. 조교님이 대기중이라 질문 잘 받아줘서 좋았음,코딩 하다 예제 풀 나가다 되다 조교 님 대기 중 질문 자다 받다 좋다,5
C프로그래밍및실습,한동일,"본인이 열심히만 하면교수님이 질문도 성심성의껏 받아주시고 좋음.단, 본인이 알아서 질문해야지 직접 공부안하면 안떠먹여줌.",본인 만 하다 교수 님 질문 성심 성의껏 받다 좋다 단 본인 알다 질문 하다 직접 부안 하 뜨다 먹여주다,5
C프로그래밍및실습,한동일,나는 통과 못했지만 교수님이 너무 좋으심. 재수강도 이 교수님 걸로 하고 싶었는데 계절 때 안하심.. 꼼꼼하시고 정말 잘 가르침!,나 통과 하다 교수 님 좋다 심 재수강 이 교수 님 것 하다 싶다 계절 때 알다 심 꼼꼼하다 정말 자다 가르침,5
C프로그래밍및실습,한동일,조금 빡세서 놓고있으면 그대로 F 부여받음 그래도 열심히만 하면 B밑으로 내려갈 일 없으니 나쁘진 않음,조금 빡세 놓다 그대로 부여 받다 만 하다 밑 내려가다 일 없다 나쁘다 않다,5
C프로그래밍및실습,한동일,교수님 발음때문에 알아듣기는 어려웠지만 정말 열정 넘치시는 교수님이십니다.  수강인원이 그리 많지않아어인지 학생 이름 한명한명 다 외우고 성적이나 진도율같은걸 알고계셔서 놀랐습니다.,교수 님 발음 때문 알아듣다 기다 어렵다 정말 열정 넘치다 교수 님 니 강인원 그리다 많다 않다 학생 이름 명 명 외우다 성적 진도 율 같다 알다 놀라다,5
C프로그래밍및실습,한동일,공지사항이나 성적같은거  바로바로 올려줌.  발음 구리고 소리 작아서 첫째줄 아니면 뭔소린지 안들림,사항 성적 같다 올려주다 발음 구리 소리 작다 줄 아니다 소리 들리다,2
C프로그래밍및실습,한동일,"장점: 조교 두명 상시 대기해서 교수님 포함 3명에게 계속 케어받을 수 있음 이건 매우 좋음. 개인 홈페이지에 강의자료, 퀴즈 및 시험공지와 시험 점수 바로바로 올려주심 거지같은 블랙보드보다 훨씬 좋았음단점: 교수님 말씀이 잘 안들림..... 나는 거의 자습으로 때웠음",장점 조교 명 상시 대기 하다 교수 님 포함 명 계속 케어 받다 수 있다 것 매우 좋다 개인 홈페이지 강의 자료 퀴즈 및 시험 공지 시험 점수 올리다 주심 거지같다 블랙보드 좋다 단점 교수 님 말씀 자다 들리다 나 거의 자다 때우다,5
C프로그래밍및실습,한동일,발음  알아듣기 힘든거 빼고는 신경 많이 써 주시고  조교분들도 잘 가르쳐 주심,발음 알아듣다 힘드다 빼다 신경 써다 주시 조교 분들 자다 가르치다 주심,5
가상현실,이종원,팀프로젝트 평가 기준을 잘 모르겠음 성적은 팀플보다는 기말고사가 더 큰것같기도함 유니티 다룰줄알면 비교적 편하게 성적받기 가능,팀 프로젝트 평가 기준 자다 모르다 성적 팀플 기말고사 더 크다 같다 함 유니티 다루다 알 비교 적 편하다 성적 받다 가능,4
가상현실,이종원,"이종원 교수님 답게 학점도 깐깐하게 주십니다.유니티나 모델링은 기본적으로 하실 줄 알아야하고요..점수 기준이 구체적으로 어떤지 알려주셨음 좋았는데 너무 주관적이기도 하고.. 좀 흐지부지한 수업이었습니다. 주제를 던져주시고 기말 프로젝트하는데,  이번 주제가 좀 황당해서 좀 애먹었네여^^",이종원 교수 님 답 학점 깐깐하다 줄다 유니티 모델링 기본 적 하다 줄 알다 점수 기준 구체 적 어떻다 알다 좋다 주관 적 하다 좀 흐지부지 수업 이다 주제 던지다 말 프로젝트 하다 이번 주제가 좀 황당하다 좀 애 먹다 여,4
기계학습,김청원,모르겠습니다. 그냥 이론만 계속나오는 과목 ppt암기 뭐 그런 느낌입니다,모르다 그냥 이론 계속 나오다 과목 암기 뭐 그렇다 느낌 이다,2
기계학습,김청원,이것이... 4학년 전공수업..? 이교수님 다른수업보단 조금 좋았음,것 학년 전공 수업 교수 님 수업 조금 좋다,5
기계학습,김청원,"기계학습이라는 유행에 편승해서 뭔가 아는척하는 사람들이 많은데, 교수님 자체가 인공지능으로 학위를 받으셨고, 그렇기에 인공지능 연구 과정에 대해서 상당한 통찰력을 배울 수 있었습니다.개인적으로 앞부분 머신러닝은 솔직하게 조금만 공부해도 다 아는부분이기 때문에 뒷부분 정책결정이나 가치결정 방식이 사실 강화학습의 키포인트인거 같은데, 맛만보고 끝나버려서 개인적으로는 좀 아쉽습니다.2년전부터 혼자서 머신러닝에 관심이 생겨서 책도 많이 사고 읽어보기도 했었는데, 강의 한번 듣는거만 못하네요기계학습 이해에 확실하게 도움이 되었습니다.",기계학습 유행 편승 하다 뭔가 알다 척 하 사람 들 많다 교수 님 자체 인공 지능 학위 받다 그렇다 인공 지능 연구 과정 대해 상당하다 통찰 력 배우다 수 있다 개인 적 앞 부분 머신 러닝 솔직하다 조금 공부 하다 알다 부분 이기 때문 부분 정책 결정 가치 결정 방식 사실 강화 학습 키포인트 같다 맛 보고 끝나다 버리다 개인 적 좀 아쉽다 혼자 머신 러닝 관심 생기다 책 사고 읽다 보기 하다 강의 한번 듣다 하다 기계학습 이해 확실하다 도움 되어다,2
기계학습,김청원,최악 오브 최악 진짜 듣지 마세요 스트레스만 얻어감,최악 오브 최악 진짜 듣다 말다 스트레스 얻다 어감,5
기계학습,유성준,그냥 그렇다…. 정말 그냥 그렇다아직까지 잘 모르겠다,그냥 그렇다 정말 그냥 그렇다 직 자다 모르다,5
기계학습,유성준,강의에 알맹이가 없다. 학사 과정상대로 실제 작동시키는법을 알려주는건 좋은데 이론이 너무 빈약하다. 왜 그렇게 되는지 물어보면 설명하기 길다고 안알랴줌이 된다. 기계학습을 공부하고싶으면 걍 독학 ㄲ,강의 알맹이 없다 학사 과정 상 실제 작동시키다 법 알다 좋다 이론 빈약하다 왜 되다 물어보다 설명 하다 기다 안알랴줌 되다 기계학습 공부 하다 독학 ㄲ,2
기계학습,유성준,"나름 실용적으로 알려주려고 하신것 같다.다만, 코딩 시험이 아닌 이론 시험 위주라서 다소 아쉬웠지만그래도 인터랙션 열심히 해주셔서 감사했음",나름 실용 적 알다 하다 같다 다만 코딩 시험 아니다 이론 시험 위주 다소 아쉽다 인터 랙션 해주다 감사하다,4
기계학습,유성준,실습위주임. 이론적인 기계학습 모델 공부와 수치적인 원리는 알아서 공부해야한다. 실습 및 과제가 무지막지하게 많고 시험이 거의 라이브 코딩 수준이라 오픈북이라고해도 평소에 꼼꼼하게 오타없이 적은 실습 코드를 사용해야함.,실습 위주 임 이론 적 기계학습 모델 공부 수치 적 원리 알다 공부 하다 하다 실습 및 과제 무지막지 하다 많다 시험 거의 라이브 코딩 수준 오픈 북 해도 평소 꼼꼼하다 오타 적다 실습 코드 사용 하다 함,4
기계학습,유성준,"수업 대부분은 강의자료 그대로 읽기라 잘 안들었음온라인강의때문인지 과제가 매주 있었는데 그냥 코드 검색해서 복붙하고 아나콘다에서 돌리면 끝이라 부담은 없음. 근데 몇몇 코드는 내 환경에서 제대로 실행이 안돼서 고쳐야 하는 부분도 있고 에포크 많이 돌리는 코드는 개오래걸려서 켜놓고 저녁준비하고 밥먹고 설거지하고 와도됨. 시험은 기말 한번 봤는데 시험을 이렇게 볼 줄은 상상도 못했다 ㅋㅋㅋ 정의문제 쓰는것도 있었고.. 기존 실습코드를 변형하는 문제도 있었는데 시간 개부족했음 애초에 다 푸는게 불가능하고 실제 문제로 아이리스 코드를 5겹 교차검증 코드로 바꾸라,  초음파 광물 예측 코드에 밸리데이션 데이터 셋을 할당하여 모델을 만들고 그래프그리기... 이런건데 아무리 오픈북이라고 하지만 수정하고 실행까지 너무 오래걸림. 교수님이 사전에 1등학생 점수를 100점으로 기준으로 점수낸다고 했는데, 내가 실제로 문제 반도 못풀었는데 90점대 나온거 보면 다른애들도 다 같이 망한것 같음.  그치만 대면강의때는 실기로는 시험 안볼거라고 생각됨.",수업 대부분 강의 자료 그대로 읽다 자다 들다 라인강 때문 과제 있다 그냥 코드 검색 하다 복 붙다 아나콘다 돌리다 끝 부담 없다 몇몇 코드 내 환경 제대로 실행 돼다 고치다 하다 부분 있다 포크 돌리다 코드 개다 걸리다 켜다 저녁 준비 밥 먹다 설거지 오다 되다 시험 말 한번 보다 시험 볼 줄 상상 하다 ㅋㅋㅋ 정의 문제 쓰다 있다 기존 실습 코드 변형 하다 문제 있다 시간 개 부족하다 애초 푸다 불가능하다 실제 문제 아이리스 코드 겹 교차 검증 코드 바꾸다 초음파 광물 예측 코드 밸리 데이 션 데이터 셋 할당 하다 모델 만들다 그래프 그리기 이렇다 오픈 북 수정 실행 걸리다 교수 님 사전 점수 점 기준 점수 내다 하다 내 실제 문제 반도 풀다 점 대 나오다 보다 애 들 망하다 같다 그치다 면강 때 실기 시험 보다 생각 되다,2
